post_id,post_title,relation,media_id,media_url,media_file,found_in_media_json
5871,"TP.HCM cụ thể hóa Nghị quyết 57, thúc đẩy khoa học công nghệ trở thành động lực tăng trưởng",featured,5872,https://abi.com.vn/wp-content/uploads/2026/08/NQ57-scaled.jpg,2026/08/NQ57-scaled.jpg,True
5871,"TP.HCM cụ thể hóa Nghị quyết 57, thúc đẩy khoa học công nghệ trở thành động lực tăng trưởng",content,5875,https://abi.com.vn/wp-content/uploads/2026/08/1.webp,2026/08/1.webp,True
5871,"TP.HCM cụ thể hóa Nghị quyết 57, thúc đẩy khoa học công nghệ trở thành động lực tăng trưởng",content,5877,https://abi.com.vn/wp-content/uploads/2026/08/2.webp,2026/08/2.webp,True
5871,"TP.HCM cụ thể hóa Nghị quyết 57, thúc đẩy khoa học công nghệ trở thành động lực tăng trưởng",content,5878,https://abi.com.vn/wp-content/uploads/2026/08/3.webp,2026/08/3.webp,True
5871,"TP.HCM cụ thể hóa Nghị quyết 57, thúc đẩy khoa học công nghệ trở thành động lực tăng trưởng",content,5873,http://abi.com.vn/wp-content/uploads/2026/08/NQ57-1200x800.png,2026/08/NQ57.png,True
5862,"Ban hành Khung chương trình đào tạo, bồi dưỡng về quản trị dữ liệu cho cán bộ, công chức, viên chức",featured,5863,https://abi.com.vn/wp-content/uploads/2026/08/Quan-tri-du-lieu-cho-CB-CCVC-2-scaled.jpg,2026/08/Quan-tri-du-lieu-cho-CB-CCVC-2-scaled.jpg,True
5862,"Ban hành Khung chương trình đào tạo, bồi dưỡng về quản trị dữ liệu cho cán bộ, công chức, viên chức",content,5864,https://abi.com.vn/wp-content/uploads/2026/08/4-1400x409.png,2026/08/4.png,True
5854,"NGHỊ ĐỊNH 268/2026/NĐ-CP VỀ KHUYẾN NÔNG: THÚC ĐẨY ỨNG DỤNG CÔNG NGHỆ, ĐỔI MỚI SÁNG TẠO VÀ CHUYỂN ĐỔI SỐ TRONG NÔNG NGHIỆP",featured,5856,https://abi.com.vn/wp-content/uploads/2026/08/2682026ND-CP-Khuyen-nong-scaled.jpg,2026/08/2682026ND-CP-Khuyen-nong-scaled.jpg,True
5854,"NGHỊ ĐỊNH 268/2026/NĐ-CP VỀ KHUYẾN NÔNG: THÚC ĐẨY ỨNG DỤNG CÔNG NGHỆ, ĐỔI MỚI SÁNG TẠO VÀ CHUYỂN ĐỔI SỐ TRONG NÔNG NGHIỆP",content,,https://abi.com.vn/wp-content/uploads/2026/08/Chi-tiet-2682026ND-CP-Khuyen-nong-1400x700.jpg,,False
5866,Nghị định 314/2026/NĐ-CP: Chính thức quy định hoạt động của sàn dữ liệu,featured,5867,https://abi.com.vn/wp-content/uploads/2026/08/Hoat-dong-san-du-lieu-scaled.jpg,2026/08/Hoat-dong-san-du-lieu-scaled.jpg,True
5866,Nghị định 314/2026/NĐ-CP: Chính thức quy định hoạt động của sàn dữ liệu,content,5868,https://abi.com.vn/wp-content/uploads/2026/08/Image-13_38_42-14-thg-8-2026-1000x800.png,2026/08/Image-13_38_42-14-thg-8-2026.png,True
5844,Giới thiệu Quy trình kỹ thuật trồng hoa lan ứng dụng công nghệ cao trên địa bàn xã Thái Mỹ,featured,5850,https://abi.com.vn/wp-content/uploads/2026/08/1786517688522_1774822579566214975_4578841363431027221_a615f78109d5d6afc30ac3ac2ef0734a.jpg,2026/08/1786517688522_1774822579566214975_4578841363431027221_a615f78109d5d6afc30ac3ac2ef0734a.jpg,True
5844,Giới thiệu Quy trình kỹ thuật trồng hoa lan ứng dụng công nghệ cao trên địa bàn xã Thái Mỹ,content,5845,https://abi.com.vn/wp-content/uploads/2026/08/1786517638716_1774822579566214975_4578841363431027221_db1dfc3629ef3a22709a5ca93fcd162a-1067x800.jpg,2026/08/1786517638716_1774822579566214975_4578841363431027221_db1dfc3629ef3a22709a5ca93fcd162a.jpg,True
5844,Giới thiệu Quy trình kỹ thuật trồng hoa lan ứng dụng công nghệ cao trên địa bàn xã Thái Mỹ,content,5849,https://abi.com.vn/wp-content/uploads/2026/08/1786517651796_1774822579566214975_4578841363431027221_cdee87bc6c58a32e7554ea0b8844b1cc-1067x800.jpg,2026/08/1786517651796_1774822579566214975_4578841363431027221_cdee87bc6c58a32e7554ea0b8844b1cc.jpg,True
5844,Giới thiệu Quy trình kỹ thuật trồng hoa lan ứng dụng công nghệ cao trên địa bàn xã Thái Mỹ,content,5846,https://abi.com.vn/wp-content/uploads/2026/08/1786517646326_1774822579566214975_4578841363431027221_40101a404752b8e50250df7daa862caf-1067x800.jpg,2026/08/1786517646326_1774822579566214975_4578841363431027221_40101a404752b8e50250df7daa862caf.jpg,True
5844,Giới thiệu Quy trình kỹ thuật trồng hoa lan ứng dụng công nghệ cao trên địa bàn xã Thái Mỹ,content,5851,https://abi.com.vn/wp-content/uploads/2026/08/1786517681774_1774822579566214975_4578841363431027221_093c5ee9928944a3efe832dc4ef4f6e3-1067x800.jpg,2026/08/1786517681774_1774822579566214975_4578841363431027221_093c5ee9928944a3efe832dc4ef4f6e3.jpg,True
5859,"TP.HCM đẩy mạnh chuyển đổi số nông nghiệp, ứng dụng IoT, GIS và truy xuất nguồn gốc",featured,5860,https://abi.com.vn/wp-content/uploads/2026/08/Ung-dung-IoT-truy-xuat-nguon-goc.png,2026/08/Ung-dung-IoT-truy-xuat-nguon-goc.png,True
5841,VÒNG SƠ TUYỂN AGRITECH INNOVATION 2026 CHÍNH THỨC BẮT ĐẦU,featured,5842,https://abi.com.vn/wp-content/uploads/2026/08/So-tuyen-Website-scaled.jpg,2026/08/So-tuyen-Website-scaled.jpg,True
5816,CHÚC MỪNG BIOWRAPS ĐẠT TOP 3 CUỘC THI “KIẾN TẠO THƯƠNG HIỆU VIỆT – THE FUTURE BRAND 2026”,featured,5817,https://abi.com.vn/wp-content/uploads/2026/08/1-2.jpg,2026/08/1-2.jpg,True
5816,CHÚC MỪNG BIOWRAPS ĐẠT TOP 3 CUỘC THI “KIẾN TẠO THƯƠNG HIỆU VIỆT – THE FUTURE BRAND 2026”,content,5823,https://abi.com.vn/wp-content/uploads/2026/08/3-1-1200x800.jpg,2026/08/3-1.jpg,True
5816,CHÚC MỪNG BIOWRAPS ĐẠT TOP 3 CUỘC THI “KIẾN TẠO THƯƠNG HIỆU VIỆT – THE FUTURE BRAND 2026”,content,5822,http://abi.com.vn/wp-content/uploads/2026/08/6-1199x800.jpg,2026/08/6.jpg,True
5816,CHÚC MỪNG BIOWRAPS ĐẠT TOP 3 CUỘC THI “KIẾN TẠO THƯƠNG HIỆU VIỆT – THE FUTURE BRAND 2026”,content,5824,https://abi.com.vn/wp-content/uploads/2026/08/4-2-749x800.jpg,2026/08/4-2.jpg,True
5816,CHÚC MỪNG BIOWRAPS ĐẠT TOP 3 CUỘC THI “KIẾN TẠO THƯƠNG HIỆU VIỆT – THE FUTURE BRAND 2026”,content,5821,http://abi.com.vn/wp-content/uploads/2026/08/5-1-600x800.jpg,2026/08/5-1.jpg,True
5827,DỮ LIỆU – NỀN TẢNG THÚC ĐẨY CHUYỂN ĐỔI SỐ VÀ NÂNG CAO HIỆU QUẢ HỖ TRỢ DOANH NGHIỆP,featured,5829,https://abi.com.vn/wp-content/uploads/2026/08/Du-lieu-CDS-scaled.jpg,2026/08/Du-lieu-CDS-scaled.jpg,True
5827,DỮ LIỆU – NỀN TẢNG THÚC ĐẨY CHUYỂN ĐỔI SỐ VÀ NÂNG CAO HIỆU QUẢ HỖ TRỢ DOANH NGHIỆP,content,5828,https://abi.com.vn/wp-content/uploads/2026/08/screenshot-2026-08-08-054656-1039-7180.png.webp,2026/08/screenshot-2026-08-08-054656-1039-7180.png.webp,True
5834,"CHUYỂN ĐỔI SỐ TRONG QUẢN LÝ KHOA HỌC, CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO: TỪ HỒ SƠ ĐIỆN TỬ ĐẾN QUẢN TRỊ DỰA TRÊN DỮ LIỆU",featured,5839,https://abi.com.vn/wp-content/uploads/2026/08/Chuan-hoa-quy-trinh-quan-ly-nhiem-vu-scaled.jpg,2026/08/Chuan-hoa-quy-trinh-quan-ly-nhiem-vu-scaled.jpg,True
5834,"CHUYỂN ĐỔI SỐ TRONG QUẢN LÝ KHOA HỌC, CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO: TỪ HỒ SƠ ĐIỆN TỬ ĐẾN QUẢN TRỊ DỰA TRÊN DỮ LIỆU",content,5836,https://abi.com.vn/wp-content/uploads/2026/08/1-3.jpg,2026/08/1-3.jpg,True
5834,"CHUYỂN ĐỔI SỐ TRONG QUẢN LÝ KHOA HỌC, CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO: TỪ HỒ SƠ ĐIỆN TỬ ĐẾN QUẢN TRỊ DỰA TRÊN DỮ LIỆU",content,5835,https://abi.com.vn/wp-content/uploads/2026/08/2-2.jpg,2026/08/2-2.jpg,True
5834,"CHUYỂN ĐỔI SỐ TRONG QUẢN LÝ KHOA HỌC, CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO: TỪ HỒ SƠ ĐIỆN TỬ ĐẾN QUẢN TRỊ DỰA TRÊN DỮ LIỆU",content,5837,https://abi.com.vn/wp-content/uploads/2026/08/3-2.jpg,2026/08/3-2.jpg,True
5834,"CHUYỂN ĐỔI SỐ TRONG QUẢN LÝ KHOA HỌC, CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO: TỪ HỒ SƠ ĐIỆN TỬ ĐẾN QUẢN TRỊ DỰA TRÊN DỮ LIỆU",content,5838,https://abi.com.vn/wp-content/uploads/2026/08/4-3.jpg,2026/08/4-3.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",featured,5806,https://abi.com.vn/wp-content/uploads/2026/08/HT-Cao-Bang-MH-led-385x212-px-1.jpg,2026/08/HT-Cao-Bang-MH-led-385x212-px-1.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5798,https://abi.com.vn/wp-content/uploads/2026/08/image-5.jpg,2026/08/image-5.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5800,https://abi.com.vn/wp-content/uploads/2026/08/image-6.jpg,2026/08/image-6.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5814,https://abi.com.vn/wp-content/uploads/2026/08/1-1-1067x800.jpg,2026/08/1-1.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5796,https://abi.com.vn/wp-content/uploads/2026/08/image-2.jpg,2026/08/image-2.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5794,https://abi.com.vn/wp-content/uploads/2026/08/image.jpg,2026/08/image.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5797,https://abi.com.vn/wp-content/uploads/2026/08/image-3.jpg,2026/08/image-3.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5799,https://abi.com.vn/wp-content/uploads/2026/08/image-4.jpg,2026/08/image-4.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5795,https://abi.com.vn/wp-content/uploads/2026/08/image-1.jpg,2026/08/image-1.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5811,https://abi.com.vn/wp-content/uploads/2026/08/4-1067x800.jpg,2026/08/4.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5807,https://abi.com.vn/wp-content/uploads/2026/08/1786077937367_5059765081593640883_5059765081593640883_4055b726183dc9b934e6cbbb873b774e-1067x800.jpg,2026/08/1786077937367_5059765081593640883_5059765081593640883_4055b726183dc9b934e6cbbb873b774e.jpg,True
5793,"HỘI THẢO “NÂNG CAO NĂNG LỰC ỨNG DỤNG CÔNG NGHỆ SẢN XUẤT, CHẾ BIẾN, BẢO QUẢN NÔNG SẢN PHỤC VỤ PHÁT TRIỂN SẢN PHẨM HÀNG HÓA TRÊN ĐỊA BÀN TỈNH CAO BẰNG”",content,5803,https://abi.com.vn/wp-content/uploads/2026/08/1786077103408_5059765081593640883_5059765081593640883_0e071f89ca3cbfa389051b706ca01c4e-1067x800.jpg,2026/08/1786077103408_5059765081593640883_5059765081593640883_0e071f89ca3cbfa389051b706ca01c4e.jpg,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",featured,5780,https://abi.com.vn/wp-content/uploads/2026/08/1785912073079_1774822579566214975_4578841363431027221_419f60be3d30cc15af07064de799f58b.jpg,2026/08/1785912073079_1774822579566214975_4578841363431027221_419f60be3d30cc15af07064de799f58b.jpg,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5783,https://abi.com.vn/wp-content/uploads/2026/08/image-1067x800.png,2026/08/image.png,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5784,https://abi.com.vn/wp-content/uploads/2026/08/image-1-1067x800.png,2026/08/image-1.png,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5785,https://abi.com.vn/wp-content/uploads/2026/08/image-2-1067x800.png,2026/08/image-2.png,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5782,https://abi.com.vn/wp-content/uploads/2026/08/1785912049022_1774822579566214975_4578841363431027221_efb8a607a318e67ad900f4fbe9ffef80-1067x800.jpg,2026/08/1785912049022_1774822579566214975_4578841363431027221_efb8a607a318e67ad900f4fbe9ffef80.jpg,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5789,https://abi.com.vn/wp-content/uploads/2026/08/1785912164518_1774822579566214975_4578841363431027221_56960bd73f00b0a98c8d01469cadeca7-1067x800.jpg,2026/08/1785912164518_1774822579566214975_4578841363431027221_56960bd73f00b0a98c8d01469cadeca7.jpg,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5790,https://abi.com.vn/wp-content/uploads/2026/08/1785912166242_1774822579566214975_4578841363431027221_dba0554978215f82ee59e164b20f3551-1067x800.jpg,2026/08/1785912166242_1774822579566214975_4578841363431027221_dba0554978215f82ee59e164b20f3551.jpg,True
5779,"Tập huấn &#8220;Quy trình trồng cà chua bi, dưa leo baby ứng dụng công nghệ cao&#8221; cho bà con nông dân xã Thái Mỹ",content,5786,https://abi.com.vn/wp-content/uploads/2026/08/image-3-911x800.png,2026/08/image-3.png,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,featured,5766,https://abi.com.vn/wp-content/uploads/2026/07/0-1.jpg,2026/07/0-1.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5767,http://abi.com.vn/wp-content/uploads/2026/07/1-2-1067x800.jpg,2026/07/1-2.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5768,http://abi.com.vn/wp-content/uploads/2026/07/2-2-1067x800.jpg,2026/07/2-2.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5769,http://abi.com.vn/wp-content/uploads/2026/07/3-1067x800.jpg,2026/07/3.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5770,http://abi.com.vn/wp-content/uploads/2026/07/4-1067x800.jpg,2026/07/4.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5771,http://abi.com.vn/wp-content/uploads/2026/07/5-1067x800.jpg,2026/07/5.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5772,http://abi.com.vn/wp-content/uploads/2026/07/6-1067x800.jpg,2026/07/6.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5774,http://abi.com.vn/wp-content/uploads/2026/07/8-1067x800.jpg,2026/07/8.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5775,http://abi.com.vn/wp-content/uploads/2026/07/9-1067x800.jpg,2026/07/9.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5776,http://abi.com.vn/wp-content/uploads/2026/07/10-1067x800.jpg,2026/07/10.jpg,True
5765,Sinh viên Trường Đại học Văn Lang tham quan và tham dự hội thảo chia sẻ kinh nghiệm khởi nghiệp đổi mới sáng tạo tại Trung tâm Ươm tạo Doanh nghiệp Nông nghiệp Công nghệ cao,content,5777,http://abi.com.vn/wp-content/uploads/2026/07/11-1067x800.jpg,2026/07/11.jpg,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,featured,5761,https://abi.com.vn/wp-content/uploads/2026/07/image-34.png,2026/07/image-34.png,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,content,5757,https://abi.com.vn/wp-content/uploads/2026/07/1785391885585_1774822579566214975_4578841363431027221_604b398091637e9f1fc50e07e5cb7986-1067x800.jpg,2026/07/1785391885585_1774822579566214975_4578841363431027221_604b398091637e9f1fc50e07e5cb7986.jpg,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,content,5759,https://abi.com.vn/wp-content/uploads/2026/07/1785391889060_1774822579566214975_4578841363431027221_931ee59bbfdcb64ce7e34963e05c3770-1067x800.jpg,2026/07/1785391889060_1774822579566214975_4578841363431027221_931ee59bbfdcb64ce7e34963e05c3770.jpg,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,content,5760,https://abi.com.vn/wp-content/uploads/2026/07/1785391905718_1774822579566214975_4578841363431027221_68213b55f17dcb9d22f227ecfe33c393-1067x800.jpg,2026/07/1785391905718_1774822579566214975_4578841363431027221_68213b55f17dcb9d22f227ecfe33c393.jpg,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,content,5762,https://abi.com.vn/wp-content/uploads/2026/07/1785391899467_1774822579566214975_4578841363431027221_e44df8f29d2905c1a2c0bc61ae5834db-1067x800.jpg,2026/07/1785391899467_1774822579566214975_4578841363431027221_e44df8f29d2905c1a2c0bc61ae5834db.jpg,True
5756,CHIẾN LƯỢC THƯƠNG MẠI ĐIỆN TỬ DÀNH CHO DOANH NGHIỆP,content,5758,https://abi.com.vn/wp-content/uploads/2026/07/1785391901962_1774822579566214975_4578841363431027221_3e4fb30af468a814fe4a9b1585143c9e-1067x800.jpg,2026/07/1785391901962_1774822579566214975_4578841363431027221_3e4fb30af468a814fe4a9b1585143c9e.jpg,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,featured,5752,https://abi.com.vn/wp-content/uploads/2026/07/image-33.png,2026/07/image-33.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5745,https://abi.com.vn/wp-content/uploads/2026/07/image-27-1067x800.png,2026/07/image-27.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5746,https://abi.com.vn/wp-content/uploads/2026/07/image-28-1067x800.png,2026/07/image-28.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5750,https://abi.com.vn/wp-content/uploads/2026/07/image-32-1067x800.png,2026/07/image-32.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5749,https://abi.com.vn/wp-content/uploads/2026/07/image-31-1067x800.png,2026/07/image-31.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5747,https://abi.com.vn/wp-content/uploads/2026/07/image-29-1067x800.png,2026/07/image-29.png,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5751,https://abi.com.vn/wp-content/uploads/2026/07/1785212166496_1774822579566214975_4578841363431027221_e4cfe65b057c92be1a05e1bf71ce3a7a-1067x800.jpg,2026/07/1785212166496_1774822579566214975_4578841363431027221_e4cfe65b057c92be1a05e1bf71ce3a7a.jpg,True
5743,Tập huấn &#8220;Quy trình trồng nấm chân dài ứng dụng công nghệ cao&#8221; cho hội viên nông dân xã Xuân Thới Sơn,content,5748,https://abi.com.vn/wp-content/uploads/2026/07/image-30-1067x800.png,2026/07/image-30.png,True
5718,Tập huấn “Quy trình kỹ thuật trồng rau ăn lá ứng dụng công nghệ cao” cho hội viên Hội Nông dân xã Phú Hòa Đông,featured,5728,https://abi.com.vn/wp-content/uploads/2026/07/1784875587447_1774822579566214975_4578841363431027221_10f65cced5e5fb0e9bfdc70b49f552d9.jpg,2026/07/1784875587447_1774822579566214975_4578841363431027221_10f65cced5e5fb0e9bfdc70b49f552d9.jpg,True
5718,Tập huấn “Quy trình kỹ thuật trồng rau ăn lá ứng dụng công nghệ cao” cho hội viên Hội Nông dân xã Phú Hòa Đông,content,5721,https://abi.com.vn/wp-content/uploads/2026/07/1784875561333_1774822579566214975_4578841363431027221_2c80c651b443f1ea35a05fc4e6cd8a9e-1068x800.jpg,2026/07/1784875561333_1774822579566214975_4578841363431027221_2c80c651b443f1ea35a05fc4e6cd8a9e.jpg,True
5718,Tập huấn “Quy trình kỹ thuật trồng rau ăn lá ứng dụng công nghệ cao” cho hội viên Hội Nông dân xã Phú Hòa Đông,content,5720,https://abi.com.vn/wp-content/uploads/2026/07/1784875563919_1774822579566214975_4578841363431027221_2097bba951bab2cca35ddd71751e8380-1068x800.jpg,2026/07/1784875563919_1774822579566214975_4578841363431027221_2097bba951bab2cca35ddd71751e8380.jpg,True
5718,Tập huấn “Quy trình kỹ thuật trồng rau ăn lá ứng dụng công nghệ cao” cho hội viên Hội Nông dân xã Phú Hòa Đông,content,5723,https://abi.com.vn/wp-content/uploads/2026/07/1784875553109_1774822579566214975_4578841363431027221_3309d415063f24a42f015dc116c5e7c3-1067x800.jpg,2026/07/1784875553109_1774822579566214975_4578841363431027221_3309d415063f24a42f015dc116c5e7c3.jpg,True
5718,Tập huấn “Quy trình kỹ thuật trồng rau ăn lá ứng dụng công nghệ cao” cho hội viên Hội Nông dân xã Phú Hòa Đông,content,5724,https://abi.com.vn/wp-content/uploads/2026/07/1784875547633_1774822579566214975_4578841363431027221_a1b84d0aef9cfacf9803ed56261cf230-1067x800.jpg,2026/07/1784875547633_1774822579566214975_4578841363431027221_a1b84d0aef9cfacf9803ed56261cf230.jpg,True
